Name,project_id,description,emp_id,projectManagerId,startDate,endDate,status,url,Approval
SwiftWave,1da55cf7-229f-4b53-88f7-0d0960bdabfe,"['User Research', 'Kotlin', 'Node.js']",Emp_34,EMP_798,2023-09-19,2024-04-24,completed,https://www.white.com/,Rejected
LogicLane Project Tracker,a47bdd59-8a43-4005-b2ce-15e992c33a3c,"['Scrum', 'React', 'Java']",Emp_34,EMP_755,2020-03-14,2024-05-06,active,http://www.rogers.org/,Rejected
PixelPlex Crypto Trader,e7d9fb94-2681-4dd2-b446-1fb31fd4af1d,"['Business Analysis', 'Ruby', 'Test-Driven Development']",Emp_34,EMP_756,2024-02-20,2024-05-09,active,https://www.diaz.com/,Rejected
ByteBoost,4b2f3e10-1653-44a2-835a-7fd0c500c165,"['Swift', 'Business Analysis', 'Data Science']",Emp_35,EMP_815,2020-04-13,2024-04-24,completed,https://anderson.com/,Approved
PixelWorks,81dbbde9-d672-470c-bed1-bec8fc31e237,"['RESTful API', 'Information Security', 'CSS']",Emp_35,EMP_686,2022-01-29,2024-05-02,active,https://garcia-smith.com/,Approved
MetaMind Chatbot Builder,8e4647e0-9456-4c76-93f1-375c761b1f5f,"['Microservices', 'Agile Product Management', 'Statistical Analysis']",Emp_35,EMP_60,2023-10-04,2024-04-21,active,http://www.prince.com/,Rejected
ByteBlitz Document Manager,b3cfd41d-db3e-4ee9-9365-e81ff0299944,"['CSS', 'DevOps', 'PHP']",Emp_35,EMP_15,2020-02-26,2024-05-04,completed,https://adams-parker.com/,Rejected
DataBridge,c579640a-c691-4a30-82db-f720b2322570,"['Microservices', 'Docker', 'DevOps']",Emp_36,EMP_498,2021-11-19,2024-04-25,active,http://garrison.org/,Rejected
TechNova Backup Solution,38b9052a-abae-4b1b-98db-ad2912b98dd2,"['Network Security', 'Communication', 'Documentation']",Emp_36,EMP_962,2020-09-04,2024-04-19,active,https://www.phillips.org/,Rejected
DataWave,f29b2b07-c5e4-4b6f-aab8-f99bc0062952,"['Cryptography', 'Data Visualization', 'Agile Methodologies']",Emp_36,EMP_959,2023-03-09,2024-04-28,completed,http://murray.com/,Approved
BlueFinity Evoke,df964c4f-d339-474c-a608-c030e9bed0ff,"['PostgreSQL', 'Artificial Intelligence', 'Continuous Integration']",Emp_36,EMP_250,2023-01-09,2024-04-28,completed,http://www.bullock.com/,Approved
CatalystCommerce,481139ad-cf62-4f1e-8e65-ccb1864fc43d,"['Java', 'Communication', 'Problem Solving']",Emp_37,EMP_186,2022-11-24,2024-04-15,active,http://jackson-bates.net/,Approved
SilverLinx POS System,c843645c-cb3f-45b2-a7a2-ac104f5a1ace,"['Behavior-Driven Development', 'Artificial Intelligence', 'JavaScript']",Emp_37,EMP_978,2024-03-19,2024-04-15,active,http://moran.info/,Rejected
FusionSoft Email Client,3a00db72-f8be-4077-8a95-d4287ca65f8f,"['Data Visualization', 'Vue.js', 'Network Security']",Emp_37,EMP_568,2020-06-19,2024-04-11,completed,http://hernandez.com/,Approved
DataBridge,c280ebca-e80f-4673-91a3-0a8bfb51c93a,"['Wireframing', 'Requirements Analysis', 'Continuous Integration']",Emp_37,EMP_649,2022-04-14,2024-04-20,completed,http://www.williams.com/,Approved
BlueFinity Evoke,2361c8f6-54ae-4444-aa64-7323ecf1c866,"['Behavior-Driven Development', 'AWS', 'Agile Methodologies']",Emp_38,EMP_154,2023-09-10,2024-05-02,active,https://houston.info/,Rejected
AgileWare,ae6af10d-b9f8-47ba-a4ca-1efd9bf5a449,"['Java', 'Kotlin', 'Data Science']",Emp_38,EMP_557,2020-07-07,2024-04-28,active,https://harper.com/,Rejected
CatalystCommerce,703a92d5-ceb7-4ffe-a248-e426d0f16e65,"['MongoDB', 'Communication', 'MySQL']",Emp_38,EMP_333,2021-02-21,2024-05-04,completed,http://abbott-smith.com/,Approved
CodeCraft,904ca066-207d-42e1-ac68-20ee9168b624,"['HTML', 'Python', 'UI/UX Design']",Emp_38,EMP_69,2023-07-26,2024-04-20,completed,https://green.info/,Rejected
MetaMind Chatbot Builder,48c2895b-9e2c-4231-8ae7-42a3a3450b95,"['Collaboration', 'CSS', 'JavaScript']",Emp_39,EMP_475,2021-01-08,2024-05-01,completed,http://miller-johnson.com/,Rejected
InnovaTech,d9ed904c-230f-4a85-a966-a6366ce06d7d,"['NoSQL', 'AWS', 'Communication']",Emp_39,EMP_389,2020-02-24,2024-04-25,active,http://brown-hill.com/,Approved
SwiftCode,368fb01c-b4af-4b18-addc-c79cdf9f4a4c,"['Responsive Design', 'Objective-C', 'Business Analysis']",Emp_39,EMP_288,2021-04-28,2024-04-15,active,https://gray.biz/,Approved
Streamline Solutions CRM,aa29e57c-19c9-46af-876c-163bf46b41a8,"['Documentation', 'Data Science', 'Cybersecurity']",Emp_39,EMP_135,2021-08-25,2024-05-03,active,http://www.shannon-dunlap.net/,Rejected
EchoTech Task Manager,ca615de2-a06a-4418-a0da-f966e6663ecd,"['Requirements Analysis', 'Penetration Testing', 'Accessibility']",Emp_40,EMP_629,2022-04-06,2024-04-14,active,http://young-hamilton.biz/,Rejected
NexGen Mobile Scheduler,7a474cd5-d583-4a9c-8b7e-ce9e8196b25c,"['Continuous Deployment', 'MySQL', 'Requirements Analysis']",Emp_40,EMP_365,2022-11-10,2024-04-10,active,https://www.aguilar.org/,Approved
InnovaTech,59384a8a-8d4e-4a05-87e0-fd67f1077fc9,"['C#', 'Python', 'PostgreSQL']",Emp_40,EMP_61,2023-08-17,2024-04-11,active,https://hogan.com/,Approved
CyberLink,ee453108-689c-4a6f-9d4d-c32d12eb5fd9,"['Flask', 'Continuous Integration', 'Collaboration']",Emp_40,EMP_397,2020-08-26,2024-04-13,active,https://wang.com/,Rejected
FusionSoft Email Client,3cfc88d3-503f-4b51-b586-e207bbc58c23,"['Prototyping', 'AWS', 'Troubleshooting']",Emp_41,EMP_928,2021-09-13,2024-04-10,completed,https://www.crawford.com/,Approved
TechTrek Data Analyzer,057c5de7-3f01-4793-a87d-45c6ef0268c5,"['C#', 'GraphQL', 'User Stories']",Emp_41,EMP_432,2022-09-26,2024-04-23,active,http://www.porter.biz/,Approved
PixelWare,da4358bc-d4aa-432e-81a9-e70385dc975e,"['Ruby', 'Agile Product Management', 'JavaScript']",Emp_41,EMP_519,2020-10-30,2024-04-25,completed,https://www.miller.org/,Rejected
InnovatePro,6aa56d2d-eeb4-4c8e-a2a5-b22de4cc64f3,"['Docker', 'Angular', 'Wireframing']",Emp_41,EMP_967,2020-10-29,2024-04-29,completed,http://morris.org/,Rejected
TechSpark,eb3692d1-e561-4fba-aba0-1cf767229649,"['Google Cloud Platform', 'NoSQL', 'Wireframing']",Emp_42,EMP_356,2024-03-16,2024-04-13,completed,https://flynn-li.biz/,Approved
PixelWare,e322b7af-8e3c-4a57-b82d-c1b05b916f35,"['Data Visualization', 'Kubernetes', 'Penetration Testing']",Emp_42,EMP_627,2023-12-09,2024-05-09,active,https://riggs.com/,Approved
DataSync,596d9ab0-c92e-41fc-a293-5381710d5de2,"['Kubernetes', 'Documentation', 'Continuous Deployment']",Emp_42,EMP_986,2022-06-07,2024-05-02,completed,https://www.gross.com/,Approved
CodeCraft Web Builder,e082ff80-7165-4faf-bb0f-cfdecd5db294,"['Problem Solving', 'Objective-C', 'Django']",Emp_42,EMP_308,2021-12-20,2024-04-25,completed,https://bailey-anderson.com/,Rejected
InnovaTech,20154bcb-ff63-4040-afaa-ca26cb78f703,"['Wireframing', 'Agile Methodologies', 'Technical Writing']",Emp_43,EMP_511,2020-08-08,2024-04-14,completed,https://www.reyes-white.info/,Approved
CodeCraft Web Builder,d65c2dbb-e7c8-489c-84e9-e6d818281418,"['AWS', 'Interaction Design', 'UI/UX Design']",Emp_43,EMP_838,2022-07-27,2024-04-25,active,https://www.ballard.com/,Rejected
CyberTech,98a7cc30-eafc-4b57-bebf-9d37ea0a1bb1,"['Test-Driven Development', 'Flask', 'Scrum']",Emp_43,EMP_750,2020-02-19,2024-04-23,active,http://brown-mckenzie.info/,Rejected
AgileWare,9984c06f-ad3b-4d99-bfa7-368997e06e2c,"['C#', '.NET', 'NoSQL']",Emp_43,EMP_211,2022-01-05,2024-04-20,active,https://www.massey.info/,Rejected
LogicLane Project Tracker,aafd01c9-cb85-447f-b57b-543ea4677408,"['Cybersecurity', 'Vue.js', 'Cryptography']",Emp_44,EMP_909,2021-08-14,2024-04-17,completed,https://www.english-jackson.biz/,Rejected
TechNova Backup Solution,c8348dd0-d050-494b-990d-62e924916761,"['Test-Driven Development', 'Swift', 'Behavior-Driven Development']",Emp_44,EMP_848,2022-10-31,2024-04-14,completed,https://thompson.com/,Approved
CodeCraft,3bc0127d-28ac-4ff4-8915-4a81aa460c7c,"['Git', 'AWS', 'GraphQL']",Emp_44,EMP_12,2020-10-01,2024-05-04,completed,https://www.nguyen.com/,Approved
ByteBlitz Document Manager,da45b132-c397-47b9-8f2c-c45194f81fb7,"['PostgreSQL', 'Interaction Design', 'Troubleshooting']",Emp_44,EMP_976,2021-07-14,2024-04-22,active,https://www.shaw.com/,Rejected
CyberTech,f4e69754-6b0e-45f4-a0c9-de31b7a49db9,"['Flask', 'Swift', 'Angular']",Emp_45,EMP_153,2024-02-10,2024-04-09,completed,https://www.nelson.com/,Rejected
PixelWorks,15f824b8-462d-4556-8140-6e0a2c995cc6,"['UI/UX Design', 'NoSQL', 'Vue.js']",Emp_45,EMP_891,2020-01-01,2024-04-27,completed,https://www.bishop.org/,Rejected
PixelWare,985248cd-7023-46a5-abfc-f73737920379,"['Business Analysis', 'Data Science', 'Continuous Integration']",Emp_45,EMP_200,2023-09-30,2024-04-20,active,http://vazquez-davidson.biz/,Rejected
PixelPulse,41dc0529-c63d-4965-b1cb-0a81d152a70d,"['Kubernetes', 'DevOps', 'Continuous Deployment']",Emp_45,EMP_299,2020-08-19,2024-04-21,completed,http://www.taylor-nguyen.org/,Rejected
DataBridge,c02b9342-2a2b-4fa2-82aa-b538e4bdd096,"['Swift', 'Requirements Analysis', 'AWS']",Emp_46,EMP_918,2024-02-14,2024-04-13,completed,http://key-lloyd.com/,Rejected
PixelWorks,9b4801b6-0707-4604-ae31-39f93caa98e5,"['GraphQL', 'Data Science', 'Communication']",Emp_46,EMP_700,2022-09-09,2024-04-28,completed,https://hess-hunt.com/,Approved
TechNova Backup Solution,cd8d4d81-be24-427a-bb9f-bf34035e641b,"['Data Science', 'Python', 'Business Analysis']",Emp_46,EMP_531,2022-07-04,2024-04-15,completed,https://www.perez-foster.com/,Approved
SwiftWave,bb552204-47e6-48d3-8d24-1faa806fb65f,"['Objective-C', 'UI/UX Design', 'Python']",Emp_46,EMP_707,2023-09-13,2024-04-24,active,https://www.newman-edwards.com/,Rejected
DataForge Dashboard Creator,97870828-d49a-4c15-9b59-22c3f305cabe,"['Collaboration', 'C#', 'Ruby']",Emp_47,EMP_21,2021-01-07,2024-04-13,active,http://mason-briggs.info/,Rejected
InnovatePro,ab9fe789-3f25-4beb-9ca3-8a92ee364df6,"['Angular', 'Ruby', 'DevOps']",Emp_47,EMP_36,2022-09-11,2024-05-04,active,https://andrade-smith.com/,Approved
DataWave,1e5946ad-eba7-4557-ae0a-33ee207f129a,"['Azure', 'Troubleshooting', 'Cryptography']",Emp_47,EMP_187,2020-07-11,2024-04-27,completed,http://mcintyre-holland.com/,Approved
CatalystCommerce,978365b1-ef96-4fa8-95e5-c40e030bfc3b,"['Technical Writing', 'HTML', 'Requirements Analysis']",Emp_47,EMP_836,2021-10-26,2024-04-15,completed,http://www.christian.org/,Rejected
ByteBoost,608e0180-d4b0-4524-abc0-5a2593c3c52c,"['Node.js', 'Continuous Integration', 'Technical Writing']",Emp_48,EMP_505,2020-10-31,2024-05-03,completed,http://duran.com/,Rejected
Streamline Solutions CRM,aa8a2b24-b9db-4e9d-b7bb-8838b5c345fb,"['CI/CD', 'Azure', 'Swift']",Emp_48,EMP_696,2021-01-11,2024-05-07,active,https://hanson.org/,Rejected
QuickTech Remote Support,4eac0699-c29d-432e-bb01-b496c96c5d04,"['Scrum', 'Support', 'Microservices']",Emp_48,EMP_826,2024-02-12,2024-04-22,active,https://golden.net/,Rejected
DataLink Inventory Tracker,8874af92-8c32-40bc-a88c-5715b8836b42,"['Swift', 'Data Analysis', 'Containerization']",Emp_48,EMP_514,2022-05-15,2024-04-22,completed,https://colon.info/,Approved
Streamline Solutions CRM,a65ab2f2-6d2d-4d55-b004-2ce12f1237a3,"['Vue.js', 'NoSQL', 'Artificial Intelligence']",Emp_49,EMP_946,2021-09-12,2024-04-28,active,http://white.com/,Approved
ByteForge,65aaf1fe-fde1-40f2-8f07-d6b205b4deb7,"['Agile Methodologies', 'C#', 'SQL']",Emp_49,EMP_76,2024-03-25,2024-04-14,active,https://montgomery.org/,Approved
InnovatePro,ce99b0d0-5c62-401d-a284-9dfea18657cb,"['Objective-C', 'Penetration Testing', 'Microservices']",Emp_49,EMP_163,2021-07-13,2024-04-28,completed,https://www.costa-hernandez.com/,Approved
DataSync,2bff62f2-dcfc-41c9-b5ec-e20084f262fb,"['Scrum', 'UI/UX Design', 'Cryptography']",Emp_49,EMP_173,2021-05-01,2024-04-26,active,http://durham-bell.net/,Rejected
PixelPlex Crypto Trader,a632c7da-7267-4a7a-8252-35bc5f5169bf,"['Django', 'Angular', 'Data Analysis']",Emp_50,EMP_375,2020-01-17,2024-05-01,completed,http://www.pena.com/,Rejected
ByteBoost,6f8596ef-eb3f-4511-9baa-9d2c166fb7be,"['Objective-C', 'Kotlin', 'Wireframing']",Emp_50,EMP_645,2020-09-06,2024-04-16,completed,https://solis-roberts.biz/,Rejected
DataSync,cea81721-2147-473a-8052-4e1798f1074d,"['Data Science', 'Objective-C', 'Continuous Integration']",Emp_50,EMP_546,2023-07-23,2024-04-14,active,http://www.gonzalez-brown.net/,Approved
CyberCode Online Store,a58e8c47-a852-4a20-a6f7-0bf10af16d8f,"['MySQL', 'Collaboration', 'Responsive Design']",Emp_50,EMP_385,2021-07-30,2024-04-26,completed,https://www.bradshaw.info/,Rejected
DataBridge,d9a83685-f287-46d1-97ff-6934480c4422,"['Cybersecurity', 'Java', 'Data Science']",Emp_51,EMP_415,2020-11-06,2024-04-25,active,https://www.guerra.net/,Rejected
FusionSoft Email Client,5802d5de-9794-48ff-9979-ac35d06cc19c,"['Data Visualization', 'Java', 'RESTful API']",Emp_51,EMP_343,2021-07-19,2024-04-28,completed,https://cruz.com/,Rejected
BlueFinity Evoke,c866a5f5-bb9c-4c16-b655-1f6345ab5813,"['User Stories', 'Data Analysis', 'Data Visualization']",Emp_51,EMP_32,2020-03-03,2024-05-02,active,https://www.wolf-white.com/,Approved
EchoTech Task Manager,577c069b-dfd8-42c5-9dcd-fb01d94f774b,"['Python', 'Statistical Analysis', 'Django']",Emp_51,EMP_888,2021-04-25,2024-04-25,completed,http://www.jones.org/,Rejected
DataCraft,effb4a54-bd42-4940-84cc-735c7b4ee59f,"['Technical Writing', 'Test-Driven Development', 'Requirements Analysis']",Emp_52,EMP_110,2021-07-11,2024-05-06,active,https://www.stewart.com/,Approved
SilverLinx POS System,ca97b1e1-5435-4504-845a-c0b486ec66d2,"['Data Analysis', 'Azure', 'Machine Learning']",Emp_52,EMP_786,2021-12-17,2024-04-15,active,https://donovan.biz/,Rejected
BlueFinity Evoke,ac32d596-219d-4ef0-921c-843133432379,"['Agile Product Management', 'Ruby', 'HTML']",Emp_52,EMP_526,2020-10-13,2024-04-20,completed,http://evans-harris.org/,Rejected
ByteBlitz Document Manager,5a7354e2-6560-4ccc-8d57-8cc19b758ce9,"['Problem Solving', 'Requirements Analysis', 'Angular']",Emp_52,EMP_203,2020-08-25,2024-04-18,completed,http://www.daniel.com/,Approved
QuickTech Remote Support,dcac0b6c-f02b-43ef-b5fc-6840a746ed1c,"['Node.js', 'User Stories', 'Azure']",Emp_53,EMP_988,2023-07-31,2024-04-15,active,https://www.miranda.biz/,Rejected
DataLink Inventory Tracker,bf25835c-108b-486a-9968-7953165e3863,"['GraphQL', 'SQL', 'Git']",Emp_53,EMP_77,2020-10-28,2024-04-19,completed,https://sanchez.com/,Rejected
MetaMind Chatbot Builder,e9f0f636-f008-4ccb-8198-acf5e1c023d9,"['RESTful API', 'Data Analysis', 'Google Cloud Platform']",Emp_53,EMP_843,2020-03-07,2024-04-27,active,https://king.info/,Approved
FusionSoft Email Client,a410dfab-946c-45ef-af73-d42f36fa570a,"['Docker', 'Requirements Analysis', 'Business Analysis']",Emp_53,EMP_581,2021-08-12,2024-04-17,active,https://www.ramirez-marshall.org/,Approved
InnovaTech,4cbedd50-e4e4-426d-8cd5-df908170fb1b,"['AWS', 'Troubleshooting', 'Artificial Intelligence']",Emp_54,EMP_673,2023-09-05,2024-05-03,completed,https://www.rodriguez.org/,Approved
DataBridge,8da42d21-1e76-4132-9027-f0f02bb7866c,"['Network Security', 'Data Analysis', 'React']",Emp_54,EMP_186,2020-06-13,2024-04-11,active,http://phillips-diaz.org/,Rejected
QuickTech Remote Support,4dcbf6b5-5d05-4048-896f-24f5c1a4047e,"['Interaction Design', 'Azure', 'Agile Methodologies']",Emp_54,EMP_921,2021-02-01,2024-04-18,active,http://www.ward.com/,Approved
TechTrek Data Analyzer,7152b671-1a87-4683-9520-eaee8161bf8d,"['Containerization', 'SQL', 'Network Security']",Emp_54,EMP_718,2024-02-07,2024-04-22,active,https://martin.org/,Rejected
CyberLink,55278baf-14d3-4cbc-955e-a86478230313,"['Behavior-Driven Development', 'Kubernetes', 'Cryptography']",Emp_55,EMP_405,2022-03-28,2024-04-20,completed,http://cooper-carter.com/,Approved
VortexVision Virtual Assistant,d4e5777e-9821-48e9-b0b5-db5cc0bb32ca,"['Agile Methodologies', 'Docker', 'Responsive Design']",Emp_55,EMP_369,2024-03-29,2024-04-14,completed,http://www.lewis.com/,Approved
PixelWorks,232b0dca-9f39-48f3-bdeb-1023389b95dd,"['Angular', 'Communication', 'Containerization']",Emp_55,EMP_498,2022-03-13,2024-04-21,completed,http://www.perez-spence.com/,Approved
ByteForge,993175c8-8f8d-401a-a032-71dc77cbb634,"['Documentation', 'Continuous Integration', 'Prototyping']",Emp_55,EMP_596,2020-04-05,2024-04-27,active,http://martinez.com/,Rejected
QuickTech Remote Support,dd96db34-c2f7-4852-b2d3-b4553c307cac,"['Continuous Deployment', 'Git', 'Behavior-Driven Development']",Emp_56,EMP_392,2020-03-20,2024-04-20,active,http://johnson.net/,Rejected
CodeCraft,e92e4028-ea21-4cd9-923e-31aaf5ca8998,"['Data Analysis', 'CI/CD', 'Data Science']",Emp_56,EMP_25,2021-02-20,2024-04-16,active,http://robertson.info/,Rejected
SwiftWave,3adbb0b4-725f-4b4c-afa1-f4ec18f295fd,"['Responsive Design', 'PHP', 'User Stories']",Emp_56,EMP_34,2020-06-14,2024-04-23,active,http://ayala.net/,Rejected
CodeCraft Web Builder,d76a891d-6d1d-4897-8f14-d3d2df078cfd,"['C#', 'Microservices', 'Leadership']",Emp_56,EMP_965,2021-04-22,2024-04-21,active,https://price-zimmerman.net/,Rejected
CodeCraft,2f006c7d-178c-4bea-a863-bcd9fbcf530b,"['User Research', 'Data Science', 'Python']",Emp_57,EMP_669,2023-04-02,2024-05-02,completed,http://chandler-rivers.com/,Rejected
SwiftCode,df1d8962-8612-42c6-9937-0aa93233f74a,"['Kotlin', 'Behavior-Driven Development', 'Requirements Analysis']",Emp_57,EMP_103,2021-12-26,2024-04-15,completed,http://www.francis.com/,Rejected
ByteBoost,30a942af-7497-4357-9904-23b3e29e7b2c,"['Statistical Analysis', 'Django', 'Scrum']",Emp_57,EMP_732,2023-12-28,2024-05-04,active,https://barnes.org/,Rejected
DataPulse,25c2ce95-5ec0-4a80-863e-2be27eb87d09,"['MySQL', 'Swift', 'User Research']",Emp_57,EMP_906,2023-03-31,2024-05-03,completed,https://www.hawkins.com/,Approved
QuickTech Remote Support,ec9e8936-c353-42d7-9ed3-9b87d1db431f,"['Network Security', 'Accessibility', 'Ruby']",Emp_58,EMP_762,2022-01-12,2024-04-12,completed,https://west.com/,Rejected
TechSpark,d06c1875-80cf-4596-957f-079cafefbdfc,"['GraphQL', 'NoSQL', 'Continuous Integration']",Emp_58,EMP_183,2023-06-20,2024-04-28,active,https://little.org/,Rejected
DataBridge,bb7b6db5-72f7-4fe6-86aa-1f31ddef4e80,"['Interaction Design', 'Network Security', 'Kotlin']",Emp_58,EMP_715,2021-11-27,2024-05-07,completed,https://www.grimes-maxwell.net/,Rejected
MetaMind Chatbot Builder,3b8a8f8f-9a66-48f0-ba17-a4ec46135279,"['MySQL', 'AWS', 'Cryptography']",Emp_58,EMP_698,2022-03-16,2024-04-15,completed,http://wong.com/,Rejected
CodeCraft,0297b212-9cd3-4f0f-ae65-1c88b970d7a8,"['Requirements Analysis', 'Agile Methodologies', 'Artificial Intelligence']",Emp_59,EMP_103,2023-09-08,2024-04-16,active,https://hernandez.com/,Rejected
PixelPulse,fd12ebc4-7930-4e56-a874-340f5c24fffd,"['User Stories', 'RESTful API', 'Git']",Emp_59,EMP_817,2021-10-08,2024-04-26,active,http://www.smith.com/,Rejected
VortexVision Virtual Assistant,8818f4c0-a909-497a-ad93-1befc3921d55,"['Information Security', 'Scrum', 'JavaScript']",Emp_59,EMP_177,2023-04-22,2024-05-06,active,http://fields.com/,Rejected
CatalystCommerce,a1fc986f-a7b0-4fca-87ee-fa8d5b176332,"['Interaction Design', 'Flask', 'Requirements Analysis']",Emp_59,EMP_166,2023-08-17,2024-04-14,active,https://harmon.com/,Rejected
CyberLink,4e648032-1346-4b27-9ac0-c1ef1701e18f,"['Django', 'Network Security', 'Flask']",Emp_60,EMP_157,2024-04-05,2024-05-04,completed,https://www.webb.com/,Approved
DataBridge,cc9e4e51-4a4f-428a-a775-db638adb8af2,"['Leadership', 'CSS', 'Test-Driven Development']",Emp_60,EMP_33,2020-04-07,2024-04-27,active,http://wade-kemp.net/,Approved
AgileWare,37ad517a-941e-4a76-bde0-997d4fa25ae9,"['.NET', 'JavaScript', 'UI/UX Design']",Emp_60,EMP_663,2024-01-02,2024-04-25,completed,http://www.griffin.info/,Approved
EchoTech Task Manager,3a2bf0d6-0cbe-417e-b3a1-203425ef3974,"['Microservices', 'Information Security', 'C#']",Emp_60,EMP_927,2022-11-08,2024-04-14,completed,https://martin-tapia.com/,Approved
ByteBlitz Document Manager,37f3d3b7-37c2-4294-a6bb-60aabd8fc56e,"['Machine Learning', 'Behavior-Driven Development', 'Swift']",Emp_61,EMP_126,2021-03-03,2024-05-05,completed,https://www.russell.com/,Approved
DataLink Inventory Tracker,ba6cb971-81f1-4f3e-85dc-e3c56c88fdb8,"['Collaboration', 'NoSQL', 'Support']",Emp_61,EMP_191,2022-04-17,2024-04-21,completed,https://phillips.biz/,Approved
PixelPulse,b409a577-4a9e-4366-943b-0d52a5f3826c,"['Accessibility', 'C#', 'Continuous Integration']",Emp_61,EMP_428,2022-10-25,2024-05-02,completed,http://www.thomas-hunter.com/,Rejected
DataSync,f034f2f9-020a-47b9-ba68-05e4de20cd99,"['JavaScript', 'PHP', 'Artificial Intelligence']",Emp_61,EMP_903,2023-08-06,2024-04-30,active,http://harmon-thompson.biz/,Rejected
InnovatePro,f99ae225-be6d-4e76-97d0-25a97de2d33d,"['PostgreSQL', 'GraphQL', 'SQL']",Emp_62,EMP_602,2021-02-21,2024-04-18,completed,https://schneider.info/,Rejected
AgileTech,6d0287f7-1a35-42bc-9cfd-be3b759ce567,"['Leadership', 'Microservices', 'CI/CD']",Emp_62,EMP_140,2022-10-18,2024-04-24,completed,https://neal.com/,Rejected
CatalystCommerce,1216d4fb-f8c1-4118-8193-e56093a1e3cf,"['NoSQL', 'Angular', 'Flask']",Emp_62,EMP_987,2023-04-11,2024-05-05,active,http://www.martin.info/,Approved
ByteForge,b0fcbdd4-4bcf-411a-82e1-afd1a8690f7f,"['PHP', 'Flask', 'DevOps']",Emp_62,EMP_500,2023-01-01,2024-04-29,completed,http://www.jenkins.com/,Rejected
SwiftShift Time Tracker,0872f850-ca44-4841-b07e-2fbb34d560c5,"['Responsive Design', 'Scrum', 'Data Analysis']",Emp_63,EMP_666,2020-03-15,2024-04-11,active,https://warren.com/,Rejected
